Player,Team,Round 0,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21
LUKE CLEARY,WB,0.0,0.02314899,0.0,0.0,0.0,0.025674967,0.04646906,0.02525581,0.04422391,0.027306175,0.04187825,0.026355695,0.0,0.024665155,0.03335566,0.0,0.0,0.0,0.0,0.02912868,0.028903631,0.06360927
OLIVER HENRY,GE,0.0,0.051441904,0.022346016,0.025158321,0.025550464,0.025784625,0.024700308,0.022090064,0.032834336,0.022474924,0.03800156,0.027997104,0.03221015,0.0,0.0,0.02811794,0.0,0.03859189,0.022090064,0.0,0.0,0.0
LACHIE JONES,PA,0.0,0.022265352,0.033978328,0.0,0.027696421,0.040372763,0.027603868,0.024639558,0.022090064,0.028368214,0.023039475,0.0,0.0,0.0,0.0,0.022353519,0.031168846,0.022601739,0.032201376,0.028399993,0.0247836,0.022469785
COREY WARNER,SY,0.02240903,0.05198853,0.036363948,0.0,0.052113052,0.03404345,0.022927485,0.035871748,0.02564351,0.025286889,0.023875164,0.032882676,0.02228231,0.041248966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIAM STOCKER,SK,0.0,0.0,0.022606237,0.0,0.048139762,0.024368031,0.026223844,0.022363592,0.07200662,0.026406547,0.0,0.0,0.0,0.0,0.024114331,0.025766065,0.024935525,0.0,0.026035644,0.022324795,0.034035824,0.023238087
MITCH KNEVITT,GE,0.0,0.29919013,0.04532783,0.022415299,0.0,0.029423682,0.023098903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOE FONTI,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037996396,0.02256346,0.02424496,0.025600083,0.044911083,0.026013188,0.024196552,0.023923818,0.0,0.043128103,0.056488536,0.0370616,0.026098665,0.02347812
ISAIAH DUDLEY,FR,0.0,0.0,0.0,0.031499673,0.023385419,0.030528335,0.022170719,0.023126023,0.023249779,0.023757713,0.0307257,0.0700373,0.0,0.0,0.0,0.0,0.022709878,0.02230957,0.02266918,0.0,0.035450965,0.032896522
BAILEY WILLIAMS,WC,0.0,0.0,0.023998039,0.028928537,0.024987161,0.023999514,0.0,0.0,0.0,0.06652233,0.03508448,0.02351432,0.0,0.0,0.041677017,0.0,0.023482254,0.022643754,0.022869436,0.0250978,0.0246905,0.023806583
STEELY GREEN,RI,0.0,0.023009436,0.024736105,0.022120925,0.03143421,0.022267377,0.0353721,0.023119465,0.022420937,0.022503069,0.022090064,0.022363592,0.02264892,0.024240427,0.0,0.02354344,0.022267377,0.0,0.0,0.0,0.023571385,0.023307674
JONTY FAULL,RI,0.0,0.0,0.0,0.0,0.0,0.022267377,0.02328468,0.023164133,0.022090064,0.027831428,0.022277413,0.02237436,0.025147628,0.02255357,0.0,0.02460558,0.022090064,0.023907032,0.022911659,0.058964077,0.02248349,0.022090064
JACK SCRIMSHAW,HW,0.07802637,0.023373546,0.0,0.0,0.0,0.0,0.052109554,0.023710009,0.0,0.0,0.03270988,0.02228803,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.056506604,0.07192468,0.022435114
JAYDEN HUNT,WC,0.0,0.02405053,0.029446881,0.030436574,0.022450145,0.024984937,0.029731456,0.02766272,0.02254013,0.029083157,0.047322504,0.026542755,0.022175536,0.023676705,0.022090064,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0
JACK HUTCHINSON,WC,0.0,0.024095362,0.0,0.0,0.0,0.024303604,0.023265893,0.03300492,0.024833465,0.022908954,0.024179561,0.02228231,0.028315939,0.023975605,0.022090064,0.0,0.027165614,0.02260916,0.032149144,0.02390107,0.025173197,0.0
HUGH BOXSHALL,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21493833,0.022669204,0.0,0.02398737,0.02514719,0.0,0.0,0.0,0.0,0.0,0.022616865,0.02582072,0.036911465,0.029502766
NICK HOLMAN,GC,0.0,0.03959518,0.0,0.023897588,0.0,0.024494808,0.027252613,0.04448659,0.025672473,0.025888817,0.04761551,0.02437358,0.02289297,0.021978348,0.0,0.022090064,0.0,0.0,0.0,0.0,0.024909131,0.024373632
JACK WILLIAMS,WC,0.0,0.0,0.0,0.022096997,0.028532255,0.022481922,0.1028812,0.022660248,0.024413481,0.0,0.0,0.0,0.02264866,0.026586654,0.027824631,0.0,0.026308432,0.022937609,0.022468634,0.022090064,0.0,0.0
HARVEY THOMAS,GW,0.0,0.0,0.0,0.0,0.0,0.023915468,0.022175536,0.025547704,0.022353519,0.024026435,0.022265352,0.06459702,0.02313747,0.022064837,0.042750396,0.024813011,0.0,0.02735615,0.023373546,0.0,0.0,0.02489992
BRODIE SMITH,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043250777,0.0,0.0,0.0,0.07259061,0.032771613,0.022090064,0.0,0.117936365,0.067556754,0.0,0.0,0.0,0.03220755
JOEL HAMLING,SY,0.0,0.022688674,0.03341536,0.0,0.029523717,0.02808097,0.024539523,0.0,0.023330351,0.022937806,0.027476914,0.023223344,0.022900475,0.0,0.0,0.0,0.0,0.051133078,0.023824148,0.030533455,0.022644935,0.0
HARRY SHARP,ME,0.0,0.02462907,0.022175536,0.026563449,0.022481104,0.022090064,0.02266918,0.02410939,0.025571233,0.0220612,0.023180438,0.030489068,0.022475485,0.0,0.0,0.0,0.02255789,0.022090064,0.0,0.022649236,0.0,0.024454849
JAYDEN LAVERDE,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031181011,0.050499924,0.030210786,0.025864242,0.039996255,0.029209172,0.0,0.029150704,0.0417695,0.030958496,0.026539369,0.04072598
MAX RAMSDEN,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024956794,0.025993587,0.0,0.29713,0.02416054,0.0,0.0,0.0,0.0
MATTHEW OWIES,WC,0.0,0.022633113,0.023705611,0.022265352,0.022265352,0.022106891,0.027084338,0.023790637,0.025444956,0.05242903,0.023748484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024100386,0.024901321,0.022090064,0.022175536
JAMES TREZISE,RI,0.0,0.04454938,0.022430511,0.027480952,0.030061278,0.024771439,0.02723422,0.025014423,0.022383817,0.023091426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026979297,0.02475549,0.023736764,0.026091976
TOBY MCMULLIN,GW,0.0,0.0,0.0,0.0,0.0,0.022890666,0.02690309,0.0251188,0.032229465,0.03369302,0.022170719,0.0,0.070098475,0.02237874,0.0,0.0,0.0,0.0,0.0,0.044951424,0.024403663,0.023420185
TOM MCCARTHY,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891443,0.0,0.08747018,0.031053688,0.02915162,0.027547631,0.032696087,0.04901318
JORDON BUTTS,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033513494,0.025002914,0.024668118,0.036749333,0.02621345,0.023067435,0.049875442,0.0,0.076292664,0.026465334,0.02266918,0.0,0.0,0.0
TED CLOHESY,GE,0.0,0.0,0.07092905,0.031226741,0.028254831,0.023238,0.023040678,0.0,0.0,0.022090064,0.0,0.023193186,0.022708151,0.09969344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIDAN CORR,NM,0.0,0.034706466,0.07400058,0.031649757,0.028670326,0.026266927,0.036683787,0.0,0.0,0.042898055,0.028751658,0.03223369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARRY ROWSTON,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024648773,0.0,0.0,0.056601673,0.09433582,0.0,0.04525577,0.065993585,0.026336957,0.0,0.02267836
CLAY HALL,WC,0.0,0.0,0.04876214,0.0,0.027890902,0.022849115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022676887,0.0,0.031008653,0.03307107,0.02989136,0.06935834,0.026044121,0.022738416
MAURICE RIOLI,RI,0.0,0.0,0.0,0.0,0.0,0.022401348,0.041083056,0.022277413,0.022090064,0.0,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0,0.06572733,0.043905966,0.049026206,0.022470979,0.022353519
LACHLAN SHOLL,AD,0.0,0.20138012,0.056286756,0.029848697,0.023509404,0.02234663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEREMY MCGOVERN,WC,0.0,0.03255032,0.034266427,0.03847468,0.0,0.0,0.16612022,0.029301615,0.031336363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIFFIN LOGUE,NM,0.0,0.022440346,0.0,0.0,0.024290914,0.02516083,0.022563823,0.0,0.0,0.0,0.0,0.0,0.0,0.026514327,0.025006669,0.025364622,0.022090064,0.029462667,0.023917234,0.03725723,0.022443475,0.02273538
ZAC TAYLOR,AD,0.0,0.0,0.0,0.0,0.0,0.02301879,0.024914933,0.022819435,0.05660927,0.022627676,0.024173016,0.030777676,0.0,0.0,0.0,0.0,0.0,0.022848954,0.023956534,0.025077654,0.02803988,0.022912333
GEORGE STEVENS,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3053945,0.022314541,0.0,0.0,0.0
JOSH DRAPER,FR,0.0,0.022175536,0.022780338,0.02832436,0.044544213,0.035988294,0.02773063,0.026038606,0.022946086,0.0,0.0,0.0,0.030402897,0.0,0.031268325,0.033642884,0.0,0.0,0.0,0.0,0.0,0.0
LACHLAN COWAN,CA,0.0,0.034672312,0.023329623,0.025741197,0.022090064,0.0,0.0,0.0,0.022593107,0.022805627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031110173,0.03846951,0.048003297,0.024795145,0.026693426
BEN MCKAY,ES,0.0,0.02386106,0.026666265,0.025528308,0.0,0.074362844,0.02585286,0.023430219,0.025674464,0.034139358,0.033255592,0.027014658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JORDAN DE GOEY,CW,0.0,0.0,0.06007486,0.0,0.030144664,0.0,0.04010113,0.13174994,0.022943327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03139454
RILEY GARCIA,WB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06432104,0.027873343,0.03202612,0.12897748,0.06059552
ISAAC KEELER,SK,0.0,0.0,0.025761493,0.025519889,0.023196347,0.0,0.0,0.022090064,0.0,0.0,0.0,0.02625284,0.098510586,0.0,0.023160709,0.022277413,0.022994583,0.022090064,0.0,0.0,0.0,0.0
LEEK ALEER,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026921714,0.024717545,0.022175536,0.022737611,0.025929341,0.0,0.03911443,0.08778666,0.033812165,0.0,0.026380582
ROBERT HANSEN,NM,0.0,0.041296475,0.036770377,0.022267377,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02266918,0.026025169,0.022737611,0.02275081,0.024582485,0.022211516,0.0,0.02229756,0.023038348
JAKE ROGERS,GC,0.0,0.13545038,0.0,0.022920916,0.02247376,0.033378884,0.022470979,0.025441475,0.022090064,0.023059843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARCHER REID,WC,0.0,0.02241906,0.02294003,0.029486429,0.022162836,0.022171287,0.02329308,0.022171287,0.022171287,0.022090064,0.0,0.0,0.02596257,0.022677489,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.022890847
LEWIS YOUNG,CA,0.0,0.0,0.025140645,0.02378707,0.022452557,0.0,0.070053,0.0,0.032250963,0.02935154,0.022351487,0.022090064,0.0,0.0,0.0,0.0,0.023045834,0.0,0.0,0.0,0.0,0.031635452
SAAD EL-HAWLI,ES,0.0,0.0,0.0,0.026657233,0.0,0.043120213,0.022503069,0.0,0.0,0.15714036,0.024144534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024323286,0.0
OLLIE LORD,PA,0.0,0.0,0.0,0.0,0.030654725,0.024422051,0.025117995,0.031400293,0.022446765,0.022267377,0.022090064,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.029267233,0.022277413,0.02267836,0.022848891
OSCAR MCDONALD,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.022568054,0.07499501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038689446,0.0,0.025818316,0.03659085,0.029513296,0.06800591
SANDY BROCK,WC,0.0,0.0,0.0,0.0,0.02796253,0.028178712,0.0,0.0,0.0,0.03342502,0.028592136,0.02439169,0.022984853,0.024536347,0.02534926,0.0,0.024844673,0.029662536,0.0,0.0,0.023405116,0.0
NICK MURRAY,AD,0.0,0.060889713,0.078311406,0.0,0.0,0.0,0.03108393,0.026795948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031344216,0.030023875,0.03354698
HENRY HUSTWAITE,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18903337,0.05261558,0.027000876,0.0,0.0,0.0,0.0,0.022785526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOSH DOLAN,WB,0.0,0.02266918,0.022470979,0.0232275,0.022090064,0.022256494,0.0287861,0.024138547,0.0,0.0,0.0,0.0,0.0,0.02229756,0.04997756,0.025576472,0.0,0.0,0.023463301,0.0,0.0,0.0
ELIJAH TSATAS,ES,0.0,0.03674726,0.14051104,0.0,0.0,0.0,0.0,0.0,0.040857747,0.0,0.0,0.0,0.025751282,0.0,0.0,0.0,0.0,0.0,0.042400565,0.0,0.0,0.0
DANTE VISENTINI,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05939928,0.024175564,0.030107995,0.0,0.05296431,0.026164815,0.025128214,0.045006547,0.022090064,0.0,0.0,0.0,0.0
AARON FRANCIS,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.04027101,0.025451986,0.03190053,0.022277413,0.023099624,0.0,0.0,0.047541115,0.0,0.024157291,0.022594476,0.0,0.023338556,0.0,0.024010507,0.0
BRANDON ZERK-THATCHER,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02763147,0.0,0.027282031,0.028117973,0.030541334,0.032469556,0.027104827,0.028734295,0.026308877,0.02902208,0.02333269
CHARLIE SPARGO,ME,0.0,0.0,0.022659278,0.0,0.022090064,0.023453634,0.055938587,0.027899481,0.030550614,0.024682935,0.024431363,0.02373005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0
TOBIE TRAVAGLIA,SK,0.0,0.0,0.0,0.051481005,0.02275685,0.022925403,0.0,0.0,0.024373632,0.0,0.022170719,0.027913729,0.031550605,0.0,0.022513088,0.022265352,0.025645142,0.0,0.0,0.0,0.0,0.0
BAILEY SCOTT,NM,0.0,0.06087507,0.044707324,0.02427013,0.024600225,0.0,0.0,0.0,0.022090064,0.02247376,0.023077758,0.0,0.0,0.0,0.0,0.0,0.0,0.027366733,0.022170719,0.0,0.0,0.0
SAM DAY,BL,0.0,0.0,0.025042744,0.023961343,0.024356732,0.023949644,0.026037054,0.03718337,0.024677914,0.0,0.0,0.0,0.0,0.0,0.033352893,0.026644541,0.0,0.023852782,0.0,0.0,0.0,0.0
MARC PITTONET,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057188664,0.0,0.0,0.0,0.0,0.027920311,0.0,0.03896841,0.063408524,0.02756444,0.02643436,0.02752786
CAIDEN CLEARY,SY,0.0,0.0,0.0,0.0,0.047509603,0.024713395,0.022917457,0.033712126,0.022639584,0.02228231,0.02553662,0.023212077,0.022265352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02317051
WILL GRAHAM,GC,0.0,0.049448516,0.0,0.060455598,0.02472642,0.026273752,0.02278864,0.02412747,0.026611913,0.030397126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM SIMS,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023218246,0.023017848,0.022734808,0.03381366,0.022745037,0.0,0.022090064,0.0,0.022090064,0.02285103,0.027093312,0.022677489,0.022090064
HUGH JACKSON,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022570916,0.0,0.029129118,0.023748484,0.0,0.038157277,0.023712773,0.05653259,0.024432374,0.022885634,0.022937609
HARRY CUNNINGHAM,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06348195,0.0,0.030646868,0.027073404,0.0300888,0.0232963,0.02862871,0.022175536,0.034824852
LANCE COLLARD,SK,0.0,0.0,0.024318669,0.037861627,0.0323744,0.022090064,0.022090064,0.022090064,0.025547288,0.022090064,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022606237,0.0
PETER LADHAMS,SY,0.0,0.0,0.03253584,0.0,0.040702272,0.022754755,0.0,0.026990399,0.0,0.0,0.024572756,0.026312536,0.024129529,0.0,0.0,0.0,0.0,0.0,0.0,0.026376387,0.0,0.023677904
JAKE LEVER,ME,0.0,0.061418872,0.022363592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029006695,0.025015058,0.024290102,0.024339028,0.0,0.0,0.030163085,0.027278533,0.0,0.0,0.0
ZAK JOHNSON,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022557512,0.047205545,0.05484323,0.02372106,0.0,0.025203226,0.022474457,0.02229756,0.022437511,0.0
BRANDON STARCEVICH,BL,0.0,0.024352334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022351487,0.028188046,0.0,0.03747448,0.03147662,0.033352584,0.02472442,0.034832187
SID DRAPER,AD,0.0,0.026518447,0.028385818,0.024895387,0.032406997,0.022090064,0.024847336,0.022090064,0.0,0.0,0.0,0.03005238,0.024620248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLAKE HOWES,ME,0.0,0.024578664,0.022175536,0.023378368,0.0,0.0,0.037752718,0.0,0.0,0.0,0.0,0.0,0.0,0.022673616,0.027290542,0.0,0.022607468,0.0,0.0,0.0,0.026918584,0.027169414
JEREMY FINLAYSON,PA,0.0,0.037569433,0.0,0.0,0.0,0.0,0.0,0.023134314,0.022662308,0.050293416,0.028483992,0.022140041,0.0,0.026962519,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0
TYLAR YOUNG,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060733132,0.12309114,0.022755912,0.025525296
WILL PHILLIPS,NM,0.0,0.025206653,0.024007026,0.022760397,0.0,0.0,0.0,0.0,0.032747965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03887602,0.055863507,0.030134428,0.0,0.0
KOLTYN THOLSTRUP,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.022650013,0.023942811,0.041788578,0.022090064,0.0,0.0,0.0,0.027522149,0.0,0.0,0.022106891,0.022090064,0.024913851,0.022267377,0.0,0.0
LUKE NANKERVIS,AD,0.0,0.0,0.0,0.0,0.02343195,0.0463381,0.04351008,0.026718952,0.030308831,0.033768985,0.02255789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSKAR BAKER,WB,0.0,0.0,0.023007452,0.03369558,0.041582234,0.0,0.0,0.0,0.0,0.0,0.0,0.029453253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06413988,0.030272093
TOM GROSS,WC,0.0,0.0,0.0,0.0,0.06798342,0.03400414,0.02229756,0.0,0.0,0.023342105,0.02592779,0.02267836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022879263
ANGUS HASTIE,SK,0.0,0.024445085,0.0,0.0257378,0.023281924,0.022474457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028639175,0.025792062,0.022481104,0.022872064,0.022650013
JOE BERRY,PA,0.0,0.022858325,0.025142292,0.028109564,0.022552991,0.025350096,0.0,0.02384408,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470979,0.025537759
JACOB BLIGHT,RI,0.0,0.022716984,0.036216278,0.050866164,0.023254313,0.021986175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026251096,0.034463387,0.0,0.0,0.0,0.0
TOM HANILY,SY,0.022474457,0.027179934,0.022666898,0.0,0.036964025,0.023161182,0.022090064,0.022265352,0.0,0.0,0.0,0.0,0.0,0.032317452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COOPER HYNES,WB,0.0,0.0,0.0,0.0,0.0,0.022265352,0.024917454,0.02373005,0.0,0.0,0.0,0.0,0.0,0.0,0.033229206,0.027330538,0.025463242,0.029619345,0.022090064,0.0,0.0,0.0
JACK LUKOSIUS,PA,0.0,0.023962313,0.024519507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05689156,0.033615645,0.045586348,0.022470979,0.0
CONOR STONE,GW,0.036073256,0.022894267,0.0,0.029827833,0.028383378,0.028257798,0.034017496,0.026314301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAC FISHER,NM,0.0,0.0,0.0,0.0,0.0,0.06316016,0.027409831,0.0,0.0,0.0,0.0,0.02257486,0.0,0.024155054,0.02226843,0.023382636,0.022353519,0.0,0.0,0.0,0.0,0.0
KANE MCAULIFFE,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022967186,0.076153085,0.03465425,0.03961936,0.030141663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZANE DUURSMA,NM,0.0,0.0,0.0,0.0,0.0,0.02274195,0.022090064,0.022170719,0.022090064,0.02314608,0.022606237,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.0,0.023996105,0.022470996
MASON COX,CW,0.0,0.0,0.027935954,0.0,0.0,0.0,0.027584344,0.0,0.02274499,0.024842074,0.023383668,0.025274662,0.0,0.0,0.0,0.0,0.0,0.0,0.023135418,0.02365513,0.0,0.0
DARCY TUCKER,NM,0.0,0.022090064,0.038207643,0.027955398,0.03374327,0.031017717,0.022900922,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM BUTLER,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397067,0.13458565,0.0,0.028199928,0.0,0.0,0.0,0.0,0.0
COOPER HARVEY,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025510432,0.11955906,0.023021933,0.0,0.025483273
KALEB SMITH,RI,0.0,0.0,0.022265352,0.022308806,0.024520984,0.0,0.0,0.0,0.0,0.0,0.023361484,0.024828061,0.026273306,0.025514469,0.0,0.0241404,0.0,0.0,0.0,0.0,0.0,0.0
OLEG MARKOV,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02266918,0.0,0.0245547,0.0,0.0,0.0,0.0,0.02416375,0.02586548,0.022640366,0.023398632,0.024474878,0.02255789
MATT GUELFI,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02517511,0.02230947,0.02330743,0.027059453,0.022363592,0.0,0.0,0.0,0.023240214,0.02228231,0.022937609
KYLE LANGFORD,ES,0.0,0.02438262,0.0,0.0,0.0,0.0,0.0,0.023395147,0.057166476,0.03189523,0.02600449,0.023360413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACHLAN BLAKISTON,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022380603,0.023182074,0.0,0.024078215,0.028184414,0.03492795,0.030739803,0.022501951
CALEB POULTER,WB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03390128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026045114,0.022170719,0.022090064,0.039773,0.03969892
BRUCE REVILLE,BL,0.0,0.0,0.023130752,0.023888702,0.027462335,0.032708872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023812002,0.0,0.0,0.0,0.02384408,0.0,0.028553851
NOAH LONG,WC,0.0,0.022422973,0.022090064,0.022351487,0.022090064,0.0,0.0,0.022090064,0.0,0.0,0.0,0.022175536,0.024385892,0.0,0.0,0.0,0.0,0.0,0.02229756,0.0,0.0,0.0
LUAMON LUAL,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022435114,0.02255789,0.022915926,0.0,0.022363592,0.022090064,0.022090064,0.02228231,0.022746412
FRANCIS EVANS,CA,0.0,0.022277413,0.0,0.022481104,0.0,0.0,0.0,0.0,0.0,0.022809941,0.02960476,0.0,0.0,0.0,0.0,0.0,0.0,0.024484431,0.0,0.023714675,0.0,0.033879355
HARRY OFARRELL,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212137,0.0,0.0,0.0,0.0,0.0,0.022267377,0.024149911,0.03836579,0.04939696,0.022090064
MANI LIDDY,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028827287,0.030544348,0.024001999,0.0,0.04618555,0.022470979,0.0,0.02625969
ALIX TAURU,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023667974,0.026624186,0.028462926,0.022733951,0.023119465,0.023238711,0.02850064
LIAM JONES,WB,0.0,0.0,0.0,0.029404018,0.024421278,0.027292904,0.06569949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028086202,0.0,0.0
CALSHER DEAR,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027578281,0.038157057,0.06418392,0.022090064
JEDD BUSSLINGER,WB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043713517,0.02446241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07902905,0.027045721
ORAZIO FANTASIA,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023231968,0.042565566,0.03198409,0.026431434,0.02255357,0.027457844,0.0,0.0,0.0
HARRY JONES,ES,0.0,0.029884432,0.022363592,0.022901142,0.0,0.027283208,0.023279019,0.025129335,0.023338556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
